current_timestamp;timestamp_system;timestamp_device;left_gazeray_valid;left_gazeray_direction_x;left_gazeray_direction_y;left_gazeray_direction_z;left_gazeray_origin_x;left_gazeray_origin_y;left_gazeray_origin_z;left_blinking;left_pupil_diameter_valid;left_pupil_diameter_value;left_position_guide_valid;left_position_guide_x;left_position_guide_y;right_gazeray_valid;right_gazeray_direction_x;right_gazeray_direction_y;right_gazeray_direction_z;right_gazeray_origin_x;right_gazeray_origin_y;right_gazeray_origin_z;right_blinking;right_pupil_diameter_valid;right_pupil_diameter_value;right_position_guide_valid;right_position_guide_x;right_position_guide_y
20220205213158343;3977109088;3977109105;True;0.001063148;-0.08574818;0.9963164;-0.02991956;0.00112369;-0.04390409;False;True;3.21562;True;0.5217372;0.6047244;True;0.09255619;-0.05640944;0.9941084;0.02831578;0.001786513;-0.04266077;False;True;3.379981;True;0.4414588;0.5583792
20220205213158349;3977109088;3977109105;True;0.001063148;-0.08574818;0.9963164;-0.02991956;0.00112369;-0.04390409;False;True;3.21562;True;0.5217372;0.6047244;True;0.09255619;-0.05640944;0.9941084;0.02831578;0.001786513;-0.04266077;False;True;3.379981;True;0.4414588;0.5583792
20220205213158379;3977142411;3977142428;True;-0.0005146239;-0.08524096;0.9963602;-0.02993389;0.001044066;-0.04356796;False;True;3.246017;True;0.5215913;0.6045502;True;0.09536541;-0.04392494;0.9944728;0.02834899;0.001621034;-0.04192615;False;True;3.375191;True;0.4417498;0.5562932
202202052131584;3977175734;3977175751;True;-0.001750172;-0.08408388;0.9964572;-0.02992916;0.001069238;-0.04363579;False;True;3.197433;True;0.5214142;0.6039895;True;0.09284778;-0.04644346;0.9945965;0.02833775;0.001713193;-0.04229553;False;True;3.361361;True;0.4416036;0.5563477
20220205213158429;3977192396;3977192413;True;0.0064429;-0.07321032;0.9972957;-0.02993373;0.001047618;-0.04353938;False;True;3.16438;True;0.522997;0.6018094;True;0.09382705;-0.04758674;0.9944507;0.02834788;0.001669662;-0.04206899;False;True;3.36654;True;0.441708;0.5563422
2022020521315843;3977192396;3977192413;True;0.0064429;-0.07321032;0.9972957;-0.02993373;0.001047618;-0.04353938;False;True;3.16438;True;0.522997;0.6018094;True;0.09382705;-0.04758674;0.9944507;0.02834788;0.001669662;-0.04206899;False;True;3.36654;True;0.441708;0.5563422
20220205213158456;3977225719;3977225736;True;0.0007635544;-0.08017367;0.9967807;-0.02992428;0.001085134;-0.04364752;False;True;3.241108;True;0.5220333;0.6027668;True;0.09374128;-0.04752773;0.9944615;0.02832751;0.001792244;-0.04261594;False;True;3.353865;True;0.4420003;0.5562355
20220205213158484;3977242380;3977242397;True;-0.003310511;-0.07546298;0.9971432;-0.02998969;0.0008973985;-0.04292127;False;True;3.255655;True;0.5203481;0.6022897;True;0.09383632;-0.04539976;0.994552;0.02832649;0.001794853;-0.04262755;False;True;3.365614;True;0.4420051;0.5558608
20220205213158486;3977242380;3977242397;True;-0.003310511;-0.07546298;0.9971432;-0.02998969;0.0008973985;-0.04292127;False;True;3.255655;True;0.5203481;0.6022897;True;0.09383632;-0.04539976;0.994552;0.02832649;0.001794853;-0.04262755;False;True;3.365614;True;0.4420051;0.5558608
20220205213158513;3977275703;3977275720;True;0.006449369;-0.07849945;0.9968933;-0.02998942;0.0008763461;-0.04288301;False;True;3.32196;True;0.5222116;0.6033146;True;0.09359454;-0.04397513;0.9946387;0.02832316;0.001806379;-0.04271315;False;True;3.37443;True;0.4420051;0.5558608
20220205213158539;3977309026;3977309043;True;0.00104918;-0.08107644;0.9967074;-0.02998763;0.0009053385;-0.04295421;False;True;3.254858;True;0.5211542;0.6033551;True;0.09373841;-0.04497035;0.9945807;0.0283213;0.001811402;-0.04271262;False;True;3.374366;True;0.4419648;0.5558625
20220205213158568;3977325688;3977325705;True;0.0001437843;-0.08042808;0.9967604;-0.02998357;0.0009305394;-0.04304571;False;True;3.282386;True;0.520942;0.6031364;True;0.09360841;-0.0435955;0.9946542;0.02832086;0.001815296;-0.04271382;False;True;3.374756;True;0.4419294;0.5554896
2022020521315857;3977325688;3977325705;True;0.0001437843;-0.08042808;0.9967604;-0.02998357;0.0009305394;-0.04304571;False;True;3.282386;True;0.520942;0.6031364;True;0.09360841;-0.0435955;0.9946542;0.02832086;0.001815296;-0.04271382;False;True;3.374756;True;0.4419294;0.5554896
20220205213158596;3977359011;3977359028;True;-0.001210672;-0.08078858;0.9967306;-0.02997918;0.0009803332;-0.04322168;False;True;3.256485;True;0.5205005;0.6029415;True;0.09364299;-0.04314083;0.9946707;0.02831996;0.001815935;-0.04272726;False;True;3.375819;True;0.4419294;0.5554896
20220205213158623;3977375672;3977375689;True;-0.002047811;-0.08064398;0.9967409;-0.0299795;0.0009869738;-0.04325072;False;True;3.268373;True;0.5202702;0.6029354;True;0.0931621;-0.03912373;0.994882;0.02831728;0.001816318;-0.04278713;False;True;3.374512;True;0.4418641;0.5552153
20220205213158625;3977375672;3977375689;True;-0.002047811;-0.08064398;0.9967409;-0.0299795;0.0009869738;-0.04325072;False;True;3.268373;True;0.5202702;0.6029354;True;0.0931621;-0.03912373;0.994882;0.02831728;0.001816318;-0.04278713;False;True;3.374512;True;0.4418641;0.5552153
20220205213158652;3977408995;3977409012;True;-0.00289005;-0.08025572;0.9967701;-0.02998322;0.0009872413;-0.04326057;False;True;3.279344;True;0.5199536;0.6029475;True;0.0930914;-0.04022328;0.9948447;0.02831532;0.001833444;-0.04282919;False;True;3.378702;True;0.4418611;0.5551347
20220205213158679;3977442318;3977442335;True;-0.004221125;-0.07322563;0.9973065;-0.02993314;0.001323037;-0.04446191;False;True;3.056024;True;0.5191426;0.5998675;True;0.09359691;-0.04792371;0.9944561;0.02823248;0.001982157;-0.04319577;False;True;3.451312;True;0.4397324;0.5541686
20220205213158707;3977475642;3977475659;True;-0.01333769;-0.07209493;0.9973086;-0.02993028;0.001422584;-0.0447955;False;True;3.184368;True;0.5167791;0.5990134;True;0.08613852;-0.04007516;0.9954769;0.02821619;0.002025083;-0.04329704;False;True;3.41199;True;0.4380335;0.551984
20220205213158709;3977475642;3977475659;True;-0.01333769;-0.07209493;0.9973086;-0.02993028;0.001422584;-0.0447955;False;True;3.184368;True;0.5167791;0.5990134;True;0.08613852;-0.04007516;0.9954769;0.02821619;0.002025083;-0.04329704;False;True;3.41199;True;0.4380335;0.551984
20220205213158734;3977492303;3977492320;True;-0.0184476;-0.07266571;0.9971858;-0.02993623;0.001412132;-0.0447502;False;True;3.11772;True;0.5156984;0.5990846;True;0.08345646;-0.04144009;0.9956495;0.02821421;0.002024956;-0.04328518;False;True;3.407673;True;0.4374659;0.5521327
20220205213158762;3977525626;3977525643;True;-0.01574041;-0.07312317;0.9971988;-0.02995623;0.001361243;-0.04452962;False;True;3.114906;True;0.5159348;0.5990756;True;0.08567601;-0.03870087;0.9955712;0.02820141;0.00202521;-0.04330892;False;True;3.407606;True;0.437454;0.5518202
20220205213158763;3977525626;3977525643;True;-0.01574041;-0.07312317;0.9971988;-0.02995623;0.001361243;-0.04452962;False;True;3.114906;True;0.5159348;0.5990756;True;0.08567601;-0.03870087;0.9955712;0.02820141;0.00202521;-0.04330892;False;True;3.407606;True;0.437454;0.5518202
20220205213158792;3977542288;3977542305;True;-0.01875663;-0.07344456;0.9971231;-0.02997026;0.001320806;-0.04435433;False;True;3.128284;True;0.5152113;0.5990734;True;0.08644351;-0.03747847;0.9955515;0.02819678;0.002025083;-0.04329704;False;True;3.395986;True;0.4374075;0.5515115
20220205213158819;3977575611;3977575628;True;-0.01705957;-0.07488412;0.9970464;-0.02999751;0.001250871;-0.04402643;False;True;3.153483;True;0.5152089;0.5990078;True;0.08743294;-0.03461657;0.9955689;0.02818966;0.002020956;-0.04327963;False;True;3.375872;True;0.4373024;0.5510018
20220205213158846;3977608934;3977608951;True;-0.01551964;-0.07446653;0.9971028;-0.03002619;0.001173957;-0.04369862;False;True;3.175723;True;0.5151263;0.5988458;True;0.08592141;-0.03561995;0.995665;0.02818605;0.002016051;-0.04320553;False;True;3.353034;True;0.4367721;0.5507674
20220205213158847;3977608934;3977608951;True;-0.01551964;-0.07446653;0.9971028;-0.03002619;0.001173957;-0.04369862;False;True;3.175723;True;0.5151263;0.5988458;True;0.08592141;-0.03561995;0.995665;0.02818605;0.002016051;-0.04320553;False;True;3.353034;True;0.4367721;0.5507674
20220205213158876;3977642257;3977642274;True;-0.01722539;-0.06838561;0.9975103;-0.03004213;0.001138271;-0.04354181;False;True;3.174399;True;0.5145594;0.5975962;True;0.08383626;-0.03793408;0.9957573;0.02818355;0.00200876;-0.04309848;False;True;3.376692;True;0.4361225;0.550626
202202052131589;3977658918;3977658935;True;-0.01821423;-0.06881606;0.9974632;-0.03004447;0.001134488;-0.04351216;False;True;3.175037;True;0.5143504;0.597555;True;0.08349574;-0.03771818;0.9957941;0.02818217;0.002002375;-0.04305999;False;True;3.374764;True;0.4359447;0.5505182
20220205213158929;3977692241;3977692258;True;-0.02051969;-0.06894885;0.9974092;-0.03004928;0.001127733;-0.04345798;False;True;3.177041;True;0.5138575;0.5973526;True;0.08412765;-0.03887778;0.9956962;0.02818033;0.001993829;-0.04295181;False;True;3.349775;True;0.4357976;0.5501877
20220205213158931;3977692241;3977692258;True;-0.02051969;-0.06894885;0.9974092;-0.03004928;0.001127733;-0.04345798;False;True;3.177041;True;0.5138575;0.5973526;True;0.08412765;-0.03887778;0.9956962;0.02818033;0.001993829;-0.04295181;False;True;3.349775;True;0.4357976;0.5501877
20220205213158957;3977725564;3977725581;True;-0.0219045;-0.07085863;0.997246;-0.03006086;0.001130705;-0.04339244;False;True;3.179693;True;0.5133089;0.5970262;True;0.08212595;-0.03668666;0.9959466;0.02817309;0.001987265;-0.04292704;False;True;3.351256;True;0.435147;0.5498294
20220205213158985;3977742226;3977742243;True;-0.02554423;-0.06352338;0.9976535;-0.03006644;0.001204113;-0.04362513;False;True;3.116085;True;0.5119399;0.5949587;True;0.08635598;-0.03820577;0.9955316;0.02815483;0.001987265;-0.04285405;False;True;3.349762;True;0.435124;0.5495567
20220205213158987;3977742226;3977742243;True;-0.02554423;-0.06352338;0.9976535;-0.03006644;0.001204113;-0.04362513;False;True;3.116085;True;0.5119399;0.5949587;True;0.08635598;-0.03820577;0.9955316;0.02815483;0.001987265;-0.04285405;False;True;3.349762;True;0.435124;0.5495567
20220205213159014;3977775549;3977775566;True;-0.02602307;-0.06938498;0.9972505;-0.03002945;0.001507228;-0.0446763;False;True;3.172107;True;0.5109024;0.5942427;True;0.08116648;-0.02873758;0.9962863;0.02814252;0.001997975;-0.04254892;False;True;3.342756;True;0.4332557;0.5451712
2022020521315904;3977808872;3977808889;True;-0.001483363;-0.1514632;0.9884619;-0.0301603;0.001309196;-0.04285937;False;True;2.692992;True;0.5145758;0.6010621;True;0.04787026;-0.0877886;0.9949883;0.02805898;0.00258199;-0.04408695;False;True;3.088585;True;0.4271069;0.5468147
20220205213159069;3977825534;3977825551;False;0;0;0;-0.0301603;0.001309196;-0.04285937;True;False;2.692992;False;0.5145758;0.6010621;True;0.03893993;-0.1232066;0.9916168;0.02738176;0.005469935;-0.05908511;False;True;1.630014;True;0.427245;0.5695137
20220205213159071;3977825534;3977825551;False;0;0;0;-0.0301603;0.001309196;-0.04285937;True;False;2.692992;False;0.5145758;0.6010621;True;0.03893993;-0.1232066;0.9916168;0.02738176;0.005469935;-0.05908511;False;True;1.630014;True;0.427245;0.5695137
20220205213159096;3977858857;3977858874;False;0;0;0;-0.0301603;0.001309196;-0.04285937;True;False;2.692992;False;0.5145758;0.6010621;True;0.0985916;-0.1517464;0.9834902;0.02731441;0.005907777;-0.06006277;False;True;1.910888;True;0.4397069;0.5669146
20220205213159124;3977892180;3977892197;True;-0.006999014;-0.1059916;0.9943424;-0.02987605;0.001057891;-0.0428494;False;True;3.17267;True;0.5239714;0.6015193;True;0.1037886;-0.07495281;0.9917712;0.02834403;0.00226594;-0.04389748;False;True;3.268989;True;0.4468253;0.5544125
20220205213159126;3977892180;3977892197;True;-0.006999014;-0.1059916;0.9943424;-0.02987605;0.001057891;-0.0428494;False;True;3.17267;True;0.5239714;0.6015193;True;0.1037886;-0.07495281;0.9917712;0.02834403;0.00226594;-0.04389748;False;True;3.268989;True;0.4468253;0.5544125
20220205213159154;3977908841;3977908858;True;0.01918732;-0.06100138;0.9979532;-0.02991908;0.0008772647;-0.04222735;False;True;3.53358;True;0.5283638;0.5942432;True;0.110497;-0.05747605;0.9922132;0.02837086;0.002121084;-0.04346761;False;True;3.4221;True;0.4481244;0.553134
2022020521315918;3977942164;3977942181;True;0.01349527;-0.08768284;0.9960571;-0.02976259;0.001452415;-0.04475331;False;True;3.291124;True;0.5282072;0.6005268;True;0.1161465;-0.06118907;0.9913456;0.02837669;0.002159177;-0.04387778;False;True;3.34419;True;0.4501457;0.5556162
20220205213159208;3977975487;3977975504;True;0.007743844;-0.08803734;0.9960871;-0.02973998;0.001540658;-0.04519551;False;True;3.220532;True;0.5271085;0.6012936;True;0.1176209;-0.04666939;0.9919614;0.02837613;0.00206552;-0.04363015;False;True;3.474784;True;0.4498918;0.5544522
2022020521315921;3977975487;3977975504;True;0.007743844;-0.08803734;0.9960871;-0.02973998;0.001540658;-0.04519551;False;True;3.220532;True;0.5271085;0.6012936;True;0.1176209;-0.04666939;0.9919614;0.02837613;0.00206552;-0.04363015;False;True;3.474784;True;0.4498918;0.5544522
20220205213159235;3977992149;3977992166;True;0.004697073;-0.08320272;0.9965217;-0.02974209;0.001540872;-0.04518719;False;True;3.263334;True;0.5264592;0.6002814;True;0.1175506;-0.04938827;0.9918381;0.02838014;0.00203822;-0.04351207;False;True;3.466583;True;0.4497873;0.5549881
20220205213159268;3978025472;3978025489;True;0.01390545;-0.08054753;0.9966539;-0.02975887;0.001444155;-0.04475789;False;True;3.249599;True;0.5284422;0.5994723;True;0.1138044;-0.04882495;0.9923027;0.02838144;0.002015261;-0.04340585;False;True;3.508831;True;0.4489537;0.5548807
2022020521315927;3978025472;3978025489;True;0.01390545;-0.08054753;0.9966539;-0.02975887;0.001444155;-0.04475789;False;True;3.249599;True;0.5284422;0.5994723;True;0.1138044;-0.04882495;0.9923027;0.02838144;0.002015261;-0.04340585;False;True;3.508831;True;0.4489537;0.5548807
20220205213159292;3978058795;3978058812;True;0.00630056;-0.07995108;0.9967789;-0.02980894;0.001275336;-0.04403243;False;True;3.41656;True;0.5265231;0.5991747;True;0.1096229;-0.04982061;0.9927239;0.02838144;0.002011671;-0.04335727;False;True;3.477154;True;0.4481184;0.5547819
2022020521315932;3978075456;3978075473;True;0.006329531;-0.07981218;0.9967899;-0.0297973;0.001383739;-0.04446188;False;True;3.374296;True;0.5261185;0.5989681;True;0.1089887;-0.04702867;0.9929299;0.02837872;0.002012421;-0.04339398;False;True;3.483597;True;0.4479819;0.5545343
20220205213159351;3978108780;3978108797;True;-0.002198607;-0.07553867;0.9971405;-0.02980298;0.00147198;-0.04479879;False;True;3.273327;True;0.523652;0.5978516;True;0.1020817;-0.05989645;0.9929712;0.02831784;0.002059784;-0.04343303;False;True;3.586807;True;0.4446798;0.5555195
20220205213159353;3978108780;3978108797;True;-0.002198607;-0.07553867;0.9971405;-0.02980298;0.00147198;-0.04479879;False;True;3.273327;True;0.523652;0.5978516;True;0.1020817;-0.05989645;0.9929712;0.02831784;0.002059784;-0.04343303;False;True;3.586807;True;0.4446798;0.5555195
20220205213159375;3978142103;3978142120;True;-0.01703512;-0.07769835;0.9968314;-0.02995931;0.001144434;-0.04334692;False;True;3.364532;True;0.5180159;0.5974729;True;0.08674181;-0.04487995;0.9952195;0.0282335;0.002080936;-0.04343303;False;True;3.560571;True;0.4390022;0.552012
