current_timestamp;timestamp_system;timestamp_device;left_gazeray_valid;left_gazeray_direction_x;left_gazeray_direction_y;left_gazeray_direction_z;left_gazeray_origin_x;left_gazeray_origin_y;left_gazeray_origin_z;left_blinking;left_pupil_diameter_valid;left_pupil_diameter_value;left_position_guide_valid;left_position_guide_x;left_position_guide_y;right_gazeray_valid;right_gazeray_direction_x;right_gazeray_direction_y;right_gazeray_direction_z;right_gazeray_origin_x;right_gazeray_origin_y;right_gazeray_origin_z;right_blinking;right_pupil_diameter_valid;right_pupil_diameter_value;right_position_guide_valid;right_position_guide_x;right_position_guide_y
20220225145529383;187762077;187762091;True;-0.004762431;0.0597413;0.9982026;-0.03155096;0.001349859;-0.03152664;False;True;3.127006;True;0.4916121;0.4752149;True;0.03360086;0.09531524;0.9948799;0.03316162;-0.0007151853;-0.03380178;False;True;3.263397;True;0.5734048;0.5520034
20220225145529385;187762077;187762091;True;-0.004762431;0.0597413;0.9982026;-0.03155096;0.001349859;-0.03152664;False;True;3.127006;True;0.4916121;0.4752149;True;0.03360086;0.09531524;0.9948799;0.03316162;-0.0007151853;-0.03380178;False;True;3.263397;True;0.5734048;0.5520034
20220225145529408;187795400;187795414;True;0.006916514;-0.2411415;0.9704654;-0.03015875;0.006288282;-0.05722876;False;True;2.941785;True;0.4916508;0.5374154;True;0.007890165;-0.1805675;0.983531;0.03292039;0.0001137485;-0.03589173;False;True;3.025886;True;0.5678727;0.5868759
20220225145529436;187812061;187812075;False;0;0;0;-0.03015875;0.006288282;-0.05722876;True;False;2.941785;False;0.4916508;0.5374154;False;0;0;0;0.03292039;0.0001137485;-0.03589173;True;False;3.025886;False;0.5678727;0.5868759
20220225145529465;187828723;187828737;True;-0.01389498;-0.170657;0.9852325;-0.02995575;0.00684305;-0.05960504;False;True;2.063859;True;0.4904806;0.5160602;True;-0.07257132;-0.1956314;0.9779887;0.03074205;0.005362432;-0.06022123;False;True;2.157511;True;0.5518951;0.6017362
20220225145529466;187828723;187828737;True;-0.01389498;-0.170657;0.9852325;-0.02995575;0.00684305;-0.05960504;False;True;2.063859;True;0.4904806;0.5160602;True;-0.07257132;-0.1956314;0.9779887;0.03074205;0.005362432;-0.06022123;False;True;2.157511;True;0.5518951;0.6017362
20220225145529492;187862046;187862060;True;0.006864295;0.1333042;0.9910514;-0.03147583;0.001677389;-0.03137307;False;True;3.055443;True;0.4962193;0.4519096;True;0.05220225;0.1589579;0.9859044;0.03329572;-0.0003375951;-0.0339212;False;True;3.193786;True;0.581331;0.5298425
2022022514552952;187895369;187895383;True;0.02596579;0.1562051;0.9873833;-0.03161639;0.001315043;-0.03014503;False;True;3.090942;True;0.4957179;0.4572957;True;0.05118967;0.1694977;0.9842004;0.03345209;-0.0008064069;-0.03234924;False;True;3.111926;True;0.5813069;0.5326308
20220225145529549;187928692;187928706;True;0.01349973;0.1617553;0.9867386;-0.03167436;0.001083445;-0.02941773;False;True;3.043845;True;0.4919621;0.4638047;True;0.04743961;0.1680716;0.9846327;0.03349464;-0.0009298666;-0.03206508;False;True;3.141965;True;0.5811697;0.5349481
2022022514552955;187928692;187928706;True;0.01349973;0.1617553;0.9867386;-0.03167436;0.001083445;-0.02941773;False;True;3.043845;True;0.4919621;0.4638047;True;0.04743961;0.1680716;0.9846327;0.03349464;-0.0009298666;-0.03206508;False;True;3.141965;True;0.5811697;0.5349481
20220225145529575;187945354;187945368;True;0.006877982;0.16697;0.9859381;-0.03168329;0.001012673;-0.02919852;False;True;3.176091;True;0.4906207;0.4653796;True;0.04254798;0.1665292;0.9851182;0.03347456;-0.0009119297;-0.03216194;False;True;3.163434;True;0.5800213;0.535292
20220225145529604;187978677;187978691;True;0.00527208;0.155113;0.9878827;-0.0316865;0.0009752653;-0.02919606;False;True;3.11392;True;0.4902787;0.4683347;True;0.04592783;0.1614004;0.9858198;0.03350875;-0.0009385233;-0.03209978;False;True;3.043674;True;0.5814662;0.5364472
20220225145529606;187978677;187978691;True;0.00527208;0.155113;0.9878827;-0.0316865;0.0009752653;-0.02919606;False;True;3.11392;True;0.4902787;0.4683347;True;0.04592783;0.1614004;0.9858198;0.03350875;-0.0009385233;-0.03209978;False;True;3.043674;True;0.5814662;0.5364472
20220225145529631;188012000;188012014;True;0.005419375;0.1582961;0.9873769;-0.03169329;0.0009348444;-0.02899053;False;True;3.104835;True;0.4901199;0.4691252;True;0.04986263;0.1605579;0.9857662;0.03351514;-0.000927128;-0.03212784;False;True;3.106641;True;0.5824082;0.5364777
2022022514552966;188028661;188028675;True;0.007360129;0.1598981;0.9871062;-0.03169427;0.0009320155;-0.02897779;False;True;3.066628;True;0.4904075;0.4689271;True;0.04752966;0.1611525;0.9857845;0.03352066;-0.0009340428;-0.03209907;False;True;3.091955;True;0.582111;0.5363869
20220225145529662;188028661;188028675;True;0.007360129;0.1598981;0.9871062;-0.03169427;0.0009320155;-0.02897779;False;True;3.066628;True;0.4904075;0.4689271;True;0.04752966;0.1611525;0.9857845;0.03352066;-0.0009340428;-0.03209907;False;True;3.091955;True;0.582111;0.5363869
20220225145529688;188061984;188061998;True;0.007070664;0.1588432;0.9872785;-0.03169269;0.0009320155;-0.02895391;False;True;3.066986;True;0.4904147;0.469096;True;0.04645621;0.1658459;0.9850568;0.03354521;-0.0009754162;-0.03198561;False;True;3.097257;True;0.5823767;0.5361943
20220225145529714;188095307;188095321;True;0.0148217;0.1649187;0.9861958;-0.03168358;0.001000298;-0.02913138;False;True;3.146575;True;0.4919038;0.4660412;True;0.04581487;0.1634821;0.9854819;0.03354644;-0.0009574326;-0.0320131;False;True;3.095325;True;0.582392;0.5361833
20220225145529741;188111969;188111983;True;0.01671139;0.1569058;0.9874722;-0.03166686;0.001101006;-0.02930011;False;True;3.181487;True;0.4927094;0.4641603;True;0.04113362;0.1677329;0.984974;0.03355254;-0.0009140064;-0.03194106;False;True;3.120085;True;0.5815985;0.5336262
20220225145529743;188111969;188111983;True;0.01671139;0.1569058;0.9874722;-0.03166686;0.001101006;-0.02930011;False;True;3.181487;True;0.4927094;0.4641603;True;0.04113362;0.1677329;0.984974;0.03355254;-0.0009140064;-0.03194106;False;True;3.120085;True;0.5815985;0.5336262
20220225145529769;188145292;188145306;True;0.02428928;0.1609547;0.9866629;-0.03167728;0.001083822;-0.0289171;False;True;3.09464;True;0.4936582;0.4640755;True;0.04605008;0.1668275;0.9849102;0.03355502;-0.0008463414;-0.03192268;False;True;3.032528;True;0.5824168;0.5313913
20220225145529797;188161953;188161967;True;0.01426479;0.1611959;0.9868194;-0.03167854;0.001098133;-0.02889287;False;True;3.083525;True;0.4920212;0.4635761;True;0.04298374;0.1706286;0.9843975;0.0335379;-0.0007697787;-0.0320891;False;True;3.115876;True;0.5818922;0.529507
20220225145529827;188195277;188195291;True;0.02067975;0.1651366;0.9860538;-0.03165565;0.001200027;-0.02918801;False;True;3.144664;True;0.4937194;0.4597612;True;0.04964554;0.1678385;0.9845637;0.03357071;-0.0007702918;-0.03184777;False;True;3.124319;True;0.5832757;0.5283858
20220225145529828;188195277;188195291;True;0.02067975;0.1651366;0.9860538;-0.03165565;0.001200027;-0.02918801;False;True;3.144664;True;0.4937194;0.4597612;True;0.04964554;0.1678385;0.9845637;0.03357071;-0.0007702918;-0.03184777;False;True;3.124319;True;0.5832757;0.5283858
20220225145529853;188228600;188228614;True;0.01673979;0.1604251;0.9869061;-0.03165498;0.001217419;-0.02916549;False;True;3.152535;True;0.4931127;0.4599832;True;0.04371592;0.1700918;0.9844582;0.03357285;-0.0007583894;-0.0318029;False;True;3.048698;True;0.5822265;0.5272528
20220225145529881;188261923;188261937;True;0.02129528;0.1619619;0.9865673;-0.03164866;0.001292748;-0.02931144;False;True;3.142692;True;0.4940272;0.4573391;True;0.04382967;0.1722845;0.9840717;0.03356996;-0.0007454119;-0.0318182;False;True;3.1381;True;0.5822074;0.526672
20220225145529882;188261923;188261937;True;0.02129528;0.1619619;0.9865673;-0.03164866;0.001292748;-0.02931144;False;True;3.142692;True;0.4940272;0.4573391;True;0.04382967;0.1722845;0.9840717;0.03356996;-0.0007454119;-0.0318182;False;True;3.1381;True;0.5822074;0.526672
20220225145529909;188278584;188278598;True;0.02149315;0.1589998;0.9870446;-0.03165032;0.001293619;-0.02928014;False;True;3.152648;True;0.4940088;0.4578043;True;0.04626162;0.1727155;0.9838848;0.03356842;-0.0007327599;-0.03183205;False;True;3.140069;True;0.5826012;0.5262941
20220225145529937;188311907;188311921;True;0.02127182;0.1567672;0.9874064;-0.03165352;0.00129091;-0.02920092;False;True;3.154419;True;0.4938821;0.4582669;True;0.04731352;0.1663623;0.9849291;0.03355598;-0.0006837127;-0.03190734;False;True;3.143557;True;0.5825998;0.5262545
20220225145529965;188345230;188345244;True;0.01906145;0.1614436;0.9866979;-0.03167642;0.001264578;-0.02890306;False;True;3.107196;True;0.492853;0.458401;True;0.04804279;0.1666618;0.9848431;0.03355444;-0.0006649643;-0.03187595;False;True;3.149956;True;0.5825716;0.5254032
20220225145529967;188345230;188345244;True;0.01906145;0.1614436;0.9866979;-0.03167642;0.001264578;-0.02890306;False;True;3.107196;True;0.492853;0.458401;True;0.04804279;0.1666618;0.9848431;0.03355444;-0.0006649643;-0.03187595;False;True;3.149956;True;0.5825716;0.5254032
20220225145529992;188361892;188361906;True;0.01390832;0.1628006;0.986561;-0.03167573;0.001302834;-0.02899206;False;True;3.170095;True;0.4920309;0.4570075;True;0.04524907;0.169322;0.9845216;0.03354723;-0.0006440545;-0.03174626;False;True;3.146694;True;0.5814781;0.5234326
20220225145530021;188395215;188395229;True;0.01162407;0.1585756;0.9872785;-0.03166533;0.001405472;-0.02917943;False;True;3.250692;True;0.4919575;0.4544925;True;0.04761585;0.1775929;0.9829514;0.03353854;-0.0006073385;-0.03170458;False;True;3.145572;True;0.5814656;0.5206485
20220225145530023;188395215;188395229;True;0.01162407;0.1585756;0.9872785;-0.03166533;0.001405472;-0.02917943;False;True;3.250692;True;0.4919575;0.4544925;True;0.04761585;0.1775929;0.9829514;0.03353854;-0.0006073385;-0.03170458;False;True;3.145572;True;0.5814656;0.5206485
20220225145530049;188428538;188428552;True;0.01570857;0.1553879;0.9877287;-0.03166055;0.001436476;-0.02924545;False;True;3.180017;True;0.4927656;0.4539542;True;0.04801111;0.1721036;0.9839082;0.03353342;-0.000586028;-0.03174504;False;True;3.142199;True;0.581481;0.5211151
