current_timestamp;timestamp_system;timestamp_device;left_gazeray_valid;left_gazeray_direction_x;left_gazeray_direction_y;left_gazeray_direction_z;left_gazeray_origin_x;left_gazeray_origin_y;left_gazeray_origin_z;left_blinking;left_pupil_diameter_valid;left_pupil_diameter_value;left_position_guide_valid;left_position_guide_x;left_position_guide_y;right_gazeray_valid;right_gazeray_direction_x;right_gazeray_direction_y;right_gazeray_direction_z;right_gazeray_origin_x;right_gazeray_origin_y;right_gazeray_origin_z;right_blinking;right_pupil_diameter_valid;right_pupil_diameter_value;right_position_guide_valid;right_position_guide_x;right_position_guide_y
20220227203653556;735459708;735459738;True;0.1719465;0.006271549;0.9850863;-0.03192924;-0.005377586;-0.03050306;False;True;4.50801;True;0.5084454;0.6965491;True;0.1935678;0.007382143;0.9810591;0.030787;-0.005803896;-0.02983228;False;True;3.704502;True;0.5142758;0.7065526
20220227203653561;735459708;735459738;True;0.1719465;0.006271549;0.9850863;-0.03192924;-0.005377586;-0.03050306;False;True;4.50801;True;0.5084454;0.6965491;True;0.1935678;0.007382143;0.9810591;0.030787;-0.005803896;-0.02983228;False;True;3.704502;True;0.5142758;0.7065526
20220227203653582;735493031;735493061;True;0.1459933;0.02161919;0.9890494;-0.03194837;-0.005067133;-0.03128382;False;True;4.521644;True;0.5031883;0.6879625;True;0.1782314;0.06074166;0.9821121;0.03072557;-0.005802647;-0.02953017;False;True;3.834614;True;0.5099033;0.6973662
20220227203653607;735526354;735526384;True;0.1501145;0.03075629;0.9881902;-0.03218019;-0.005152133;-0.03049871;False;True;4.475659;True;0.4971044;0.68518;True;0.1558901;0.06740027;0.9854723;0.03062611;-0.005723532;-0.02940357;False;True;3.931362;True;0.5031999;0.6935053
20220227203653635;735543016;735543046;True;0.1356603;0.03478368;0.9901447;-0.03223527;-0.005062762;-0.03060346;False;True;4.445122;True;0.4930594;0.6818588;True;0.163188;0.08119196;0.9832485;0.03056129;-0.005659771;-0.02936699;False;True;3.942948;True;0.5023635;0.6893309
20220227203653637;735543016;735543046;True;0.1356603;0.03478368;0.9901447;-0.03223527;-0.005062762;-0.03060346;False;True;4.445122;True;0.4930594;0.6818588;True;0.163188;0.08119196;0.9832485;0.03056129;-0.005659771;-0.02936699;False;True;3.942948;True;0.5023635;0.6893309
20220227203653662;735576339;735576369;True;0.1227497;0.04095347;0.9915923;-0.03234542;-0.004834314;-0.03084697;False;True;4.474368;True;0.4874481;0.6740511;True;0.1405014;0.08111023;0.9867526;0.03040395;-0.005483051;-0.0294452;False;True;3.861948;True;0.4938546;0.6838223
20220227203653692;735593000;735593030;True;0.1103963;0.03961445;0.9930978;-0.03235088;-0.004575243;-0.0315912;False;True;4.445076;True;0.4839872;0.6716725;True;0.1370799;0.07966524;0.9873513;0.03034793;-0.005395813;-0.02938442;False;True;3.948855;True;0.4915434;0.6812451
20220227203653694;735593000;735593030;True;0.1103963;0.03961445;0.9930978;-0.03235088;-0.004575243;-0.0315912;False;True;4.445076;True;0.4839872;0.6716725;True;0.1370799;0.07966524;0.9873513;0.03034793;-0.005395813;-0.02938442;False;True;3.948855;True;0.4915434;0.6812451
20220227203653719;735626323;735626353;True;0.09885996;0.0589049;0.9933564;-0.03245315;-0.004649575;-0.03132383;False;True;4.487932;True;0.4793411;0.6688106;True;0.119205;0.09425696;0.9883855;0.03027111;-0.005350845;-0.02957235;False;True;3.890213;True;0.4863233;0.6778138
20220227203653747;735659646;735659676;True;0.087479;0.05615574;0.9945823;-0.03257398;-0.004646241;-0.03101941;False;True;4.425376;True;0.4742381;0.6666384;True;0.1125963;0.09941998;0.9886545;0.03016505;-0.005402889;-0.02904722;False;True;3.825932;True;0.482024;0.6775116
20220227203653775;735676308;735676338;True;0.07567808;0.04995614;0.9958801;-0.03261931;-0.004548089;-0.0312992;False;True;4.410428;True;0.4703486;0.6666634;True;0.1050074;0.1061486;0.9887902;0.0301148;-0.00547124;-0.02868908;False;True;3.912768;True;0.4793074;0.6779083
20220227203653777;735676308;735676338;True;0.07567808;0.04995614;0.9958801;-0.03261931;-0.004548089;-0.0312992;False;True;4.410428;True;0.4703486;0.6666634;True;0.1050074;0.1061486;0.9887902;0.0301148;-0.00547124;-0.02868908;False;True;3.912768;True;0.4793074;0.6779083
20220227203653802;735709631;735709661;True;0.04601955;0.06542211;0.9967961;-0.0327066;-0.004207107;-0.0324747;False;True;4.32038;True;0.4602283;0.6626566;True;0.08633261;0.1001393;0.9912209;0.02990475;-0.005324582;-0.02902838;False;True;3.97764;True;0.4697454;0.6749278
2022022720365383;735742954;735742984;True;0.03535198;0.06275898;0.9974025;-0.03300383;-0.00423764;-0.03226595;False;True;4.370287;True;0.4492577;0.6623981;True;0.06886897;0.1063923;0.9919364;0.02961442;-0.005194965;-0.029373;False;True;3.883713;True;0.4578323;0.6704592
20220227203653831;735742954;735742984;True;0.03535198;0.06275898;0.9974025;-0.03300383;-0.00423764;-0.03226595;False;True;4.370287;True;0.4492577;0.6623981;True;0.06886897;0.1063923;0.9919364;0.02961442;-0.005194965;-0.029373;False;True;3.883713;True;0.4578323;0.6704592
20220227203653858;735759615;735759645;True;0.01299004;0.06879224;0.9975466;-0.0331509;-0.00432906;-0.03213686;False;True;4.337251;True;0.4411665;0.6632959;True;0.05618419;0.1052595;0.9928564;0.02950376;-0.005323284;-0.02896236;False;True;3.894592;True;0.4525404;0.6738103
20220227203653886;735792939;735792969;True;0.01514569;0.06040878;0.9980589;-0.03341778;-0.004554666;-0.03152588;False;True;4.452039;True;0.4343698;0.6670092;True;0.04424448;0.1141173;0.9924816;0.02931701;-0.005493643;-0.02856094;False;True;4.047638;True;0.445068;0.6770097
20220227203653915;735826262;735826292;True;-0.008923997;0.06582669;0.9977912;-0.03354867;-0.004544024;-0.03181699;False;True;4.432047;True;0.4255591;0.6681303;True;0.03961682;0.1060088;0.9935758;0.02909618;-0.005428007;-0.02898401;False;True;3.993054;True;0.4372482;0.6769853
20220227203653917;735826262;735826292;True;-0.008923997;0.06582669;0.9977912;-0.03354867;-0.004544024;-0.03181699;False;True;4.432047;True;0.4255591;0.6681303;True;0.03961682;0.1060088;0.9935758;0.02909618;-0.005428007;-0.02898401;False;True;3.993054;True;0.4372482;0.6769853
20220227203653941;735859585;735859615;True;-0.003209269;0.06950308;0.9975766;-0.0336519;-0.004683433;-0.03138276;False;True;4.42502;True;0.4242594;0.6684905;True;0.04013247;0.1059716;0.9935591;0.02903691;-0.005424116;-0.02903043;False;True;3.992698;True;0.4354558;0.6769565
20220227203653969;735876246;735876276;True;-0.003607722;0.06902499;0.9976084;-0.03363972;-0.004667078;-0.03141397;False;True;4.382259;True;0.4245175;0.6682596;True;0.03748021;0.1054363;0.9937195;0.02903814;-0.005403324;-0.02910644;False;True;3.953861;True;0.4350275;0.6765034
20220227203653998;735909569;735909599;True;-0.01476339;0.05949838;0.9981192;-0.03352741;-0.004518326;-0.03185629;False;True;4.381427;True;0.4251851;0.6686502;True;0.03087701;0.1019522;0.99431;0.02911018;-0.00539797;-0.02907291;False;True;3.942455;True;0.4362543;0.6768024
20220227203654;735909569;735909599;True;-0.01476339;0.05949838;0.9981192;-0.03352741;-0.004518326;-0.03185629;False;True;4.381427;True;0.4251851;0.6686502;True;0.03087701;0.1019522;0.99431;0.02911018;-0.00539797;-0.02907291;False;True;3.942455;True;0.4362543;0.6768024
20220227203654024;735926231;735926261;True;-0.06262941;0.07335313;0.9953376;-0.0340951;-0.004632986;-0.0315872;False;True;4.516014;True;0.3998451;0.66808;True;-0.01339375;0.1261762;0.9919174;0.02870231;-0.005672065;-0.02800174;False;True;3.992517;True;0.4175055;0.6793846
