current_timestamp;timestamp_system;timestamp_device;left_gazeray_valid;left_gazeray_direction_x;left_gazeray_direction_y;left_gazeray_direction_z;left_gazeray_origin_x;left_gazeray_origin_y;left_gazeray_origin_z;left_blinking;left_pupil_diameter_valid;left_pupil_diameter_value;left_position_guide_valid;left_position_guide_x;left_position_guide_y;right_gazeray_valid;right_gazeray_direction_x;right_gazeray_direction_y;right_gazeray_direction_z;right_gazeray_origin_x;right_gazeray_origin_y;right_gazeray_origin_z;right_blinking;right_pupil_diameter_valid;right_pupil_diameter_value;right_position_guide_valid;right_position_guide_x;right_position_guide_y
20220210122022686;523866982;523867010;True;-0.1245119;0.20095;0.9716564;-0.03646953;-0.008181187;-0.02479408;False;True;4.467234;True;0.327942;0.7375576;True;0.01190872;0.2114477;0.9773168;0.03084055;-0.006993422;-0.02390233;False;True;4.25963;True;0.4880629;0.6941088
20220210122022691;523866982;523867010;True;-0.1245119;0.20095;0.9716564;-0.03646953;-0.008181187;-0.02479408;False;True;4.467234;True;0.327942;0.7375576;True;0.01190872;0.2114477;0.9773168;0.03084055;-0.006993422;-0.02390233;False;True;4.25963;True;0.4880629;0.6941088
20220210122022719;523900305;523900333;True;-0.1201334;0.2005284;0.9722944;-0.03645586;-0.00817553;-0.02479557;False;True;4.468048;True;0.3290251;0.7374234;True;0.007773442;0.2127136;0.9770837;0.03086017;-0.006951817;-0.02403639;False;True;4.250887;True;0.4880235;0.6929903
20220210122022742;523933628;523933656;True;-0.1173212;0.201061;0.9725278;-0.03642403;-0.008147711;-0.02486027;False;True;4.468903;True;0.3302969;0.7366602;True;0.01319334;0.215393;0.9764385;0.03087359;-0.006938263;-0.02404626;False;True;4.250718;True;0.4892123;0.6922421
20220210122022769;523950290;523950318;True;-0.1176674;0.1980119;0.9731114;-0.03641123;-0.008128521;-0.02486027;False;True;4.465771;True;0.3306433;0.7365297;True;0.01173304;0.2156516;0.9763999;0.03088533;-0.006938253;-0.02404626;False;True;4.25092;True;0.4893401;0.6922092
2022021012202277;523950290;523950318;True;-0.1176674;0.1980119;0.9731114;-0.03641123;-0.008128521;-0.02486027;False;True;4.465771;True;0.3306433;0.7365297;True;0.01173304;0.2156516;0.9763999;0.03088533;-0.006938253;-0.02404626;False;True;4.25092;True;0.4893401;0.6922092
20220210122022796;523983613;523983641;True;-0.1174194;0.2034834;0.9720119;-0.0364006;-0.008121897;-0.02486027;False;True;4.463038;True;0.3309929;0.7355078;True;0.01369705;0.2169227;0.9760927;0.03089799;-0.00693542;-0.02404626;False;True;4.251963;True;0.4899975;0.6919431
20220210122022824;524000274;524000302;True;-0.1125057;0.2040265;0.9724791;-0.0364006;-0.008121897;-0.02486027;False;True;4.464219;True;0.3317453;0.7354014;True;0.01264647;0.2171983;0.9760456;0.03090296;-0.006934988;-0.02404938;False;True;4.270449;True;0.4899914;0.6919158
20220210122022826;524000274;524000302;True;-0.1125057;0.2040265;0.9724791;-0.0364006;-0.008121897;-0.02486027;False;True;4.464219;True;0.3317453;0.7354014;True;0.01264647;0.2171983;0.9760456;0.03090296;-0.006934988;-0.02404938;False;True;4.270449;True;0.4899914;0.6919158
20220210122022852;524033597;524033625;True;-0.1116736;0.204064;0.9725671;-0.0364006;-0.008121897;-0.02486027;False;True;4.464385;True;0.3318723;0.7353904;True;0.01416508;0.2193814;0.9755364;0.03090296;-0.00693398;-0.02405909;False;True;4.252994;True;0.4902156;0.6915792
2022021012202288;524066920;524066948;True;-0.1125664;0.2019692;0.9729015;-0.0364006;-0.008121897;-0.02482583;False;True;4.445495;True;0.3318124;0.7355846;True;0.0141996;0.2192409;0.9755675;0.03090296;-0.00693398;-0.0240563;False;True;4.252973;True;0.4902208;0.6915939
20220210122022882;524066920;524066948;True;-0.1125664;0.2019692;0.9729015;-0.0364006;-0.008121897;-0.02482583;False;True;4.445495;True;0.3318124;0.7355846;True;0.0141996;0.2192409;0.9755675;0.03090296;-0.00693398;-0.0240563;False;True;4.252973;True;0.4902208;0.6915939
20220210122022907;524083582;524083610;True;-0.113223;0.2033523;0.9725372;-0.0364006;-0.008121897;-0.02480117;False;True;4.447259;True;0.3317557;0.7353185;True;0.01510741;0.2193592;0.9755272;0.03090296;-0.00693398;-0.02404938;False;True;4.245295;True;0.4903529;0.6915551
20220210122022935;524116905;524116933;True;-0.11426;0.2041902;0.9722401;-0.03641386;-0.008157684;-0.0246788;False;True;4.452455;True;0.3314165;0.7359488;True;0.01513035;0.2183914;0.9757439;0.03090296;-0.006929533;-0.02404829;False;True;4.244679;True;0.4903555;0.6915613
20220210122022963;524150228;524150256;True;-0.1150522;0.2046265;0.9720551;-0.03642145;-0.008165455;-0.02466884;False;True;4.395852;True;0.3311025;0.7360165;True;0.01401322;0.2192139;0.9755763;0.03089758;-0.006927989;-0.02404938;False;True;4.242956;True;0.4900365;0.6914011
20220210122022965;524150228;524150256;True;-0.1150522;0.2046265;0.9720551;-0.03642145;-0.008165455;-0.02466884;False;True;4.395852;True;0.3311025;0.7360165;True;0.01401322;0.2192139;0.9755763;0.03089758;-0.006927989;-0.02404938;False;True;4.242956;True;0.4900365;0.6914011
20220210122022992;524183551;524183579;True;-0.1166744;0.2015409;0.9725063;-0.03642634;-0.008168624;-0.02466029;False;True;4.393322;True;0.3307285;0.7365541;True;0.01334816;0.2181891;0.9758153;0.03089707;-0.00692712;-0.02405512;False;True;4.257877;True;0.4899227;0.6915427
2022021012202302;524200212;524200240;True;-0.1164668;0.2018201;0.9724732;-0.03642676;-0.00816936;-0.02465977;False;True;4.450554;True;0.33073;0.7366105;True;0.01331174;0.218189;0.9758157;0.03089442;-0.00692712;-0.02405512;False;True;4.257871;True;0.4898415;0.6915458
20220210122023047;524233536;524233564;True;-0.1186345;0.2017416;0.9722275;-0.03643608;-0.008169513;-0.02465854;False;True;4.450594;True;0.33012;0.7366408;True;0.0130618;0.2179253;0.9758781;0.03088888;-0.006925931;-0.02405512;False;True;4.257755;True;0.4896438;0.6915543
20220210122023048;524233536;524233564;True;-0.1186345;0.2017416;0.9722275;-0.03643608;-0.008169513;-0.02465854;False;True;4.450594;True;0.33012;0.7366408;True;0.0130618;0.2179253;0.9758781;0.03088888;-0.006925931;-0.02405512;False;True;4.257755;True;0.4896438;0.6915543
20220210122023076;524250197;524250225;True;-0.1186618;0.2017427;0.9722239;-0.03643608;-0.008169513;-0.02465854;False;True;4.450579;True;0.3301157;0.736641;True;0.01235185;0.2177079;0.9759359;0.03088691;-0.006925515;-0.0240538;False;True;4.257545;True;0.4894828;0.6915683
20220210122023103;524283520;524283548;True;-0.1216161;0.2029091;0.9716159;-0.03643608;-0.008168624;-0.02465854;False;True;4.450599;True;0.3296616;0.7364584;True;0.01019646;0.2181332;0.9758657;0.03088568;-0.006925515;-0.02404495;False;True;4.293797;True;0.4891357;0.6915231
20220210122023104;524283520;524283548;True;-0.1216161;0.2029091;0.9716159;-0.03643608;-0.008168624;-0.02465854;False;True;4.450599;True;0.3296616;0.7364584;True;0.01019646;0.2181332;0.9758657;0.03088568;-0.006925515;-0.02404495;False;True;4.293797;True;0.4891357;0.6915231
20220210122023131;524316843;524316871;True;-0.1216511;0.2062553;0.9709067;-0.03643608;-0.008168624;-0.02467505;False;True;4.437956;True;0.3296208;0.7359918;True;0.01023056;0.2185321;0.9757761;0.03087993;-0.006925515;-0.02404235;False;True;4.311289;True;0.4889786;0.6914814
20220210122023159;524333505;524333533;True;-0.1216536;0.2062377;0.9709101;-0.03643608;-0.008168624;-0.02467505;False;True;4.438059;True;0.3296204;0.7359915;True;0.01023354;0.2184173;0.9758019;0.03087993;-0.006924985;-0.02404219;False;True;4.311232;True;0.4889782;0.6914821
20220210122023186;524366828;524366856;True;-0.1219487;0.1999046;0.9721969;-0.03642994;-0.008103606;-0.02473026;False;True;4.413499;True;0.3296939;0.7350992;True;0.01051129;0.2158025;0.9763805;0.03087911;-0.006913931;-0.02403503;False;True;4.309773;True;0.4889925;0.6915208
20220210122023188;524366828;524366856;True;-0.1219487;0.1999046;0.9721969;-0.03642994;-0.008103606;-0.02473026;False;True;4.413499;True;0.3296939;0.7350992;True;0.01051129;0.2158025;0.9763805;0.03087911;-0.006913931;-0.02403503;False;True;4.309773;True;0.4889925;0.6915208
20220210122023214;524400151;524400179;True;-0.1251152;0.2029851;0.9711557;-0.03641345;-0.008097754;-0.02476139;False;True;4.424354;True;0.3296348;0.7345812;True;0.01059453;0.2163201;0.9762651;0.03087858;-0.006913527;-0.02403432;False;True;4.310339;True;0.4889881;0.6914318
20220210122023242;524416812;524416840;True;-0.1243135;0.203996;0.9710468;-0.03641345;-0.008097754;-0.02476952;False;True;4.415392;True;0.3297433;0.7344351;True;0.01099628;0.2172746;0.9760486;0.03087624;-0.006911545;-0.02403432;False;True;4.30737;True;0.4889807;0.6912369
20220210122023243;524416812;524416840;True;-0.1243135;0.203996;0.9710468;-0.03641345;-0.008097754;-0.02476952;False;True;4.415392;True;0.3297433;0.7344351;True;0.01099628;0.2172746;0.9760486;0.03087624;-0.006911545;-0.02403432;False;True;4.30737;True;0.4889807;0.6912369
