current_timestamp;timestamp_system;timestamp_device;left_gazeray_valid;left_gazeray_direction_x;left_gazeray_direction_y;left_gazeray_direction_z;left_gazeray_origin_x;left_gazeray_origin_y;left_gazeray_origin_z;left_blinking;left_pupil_diameter_valid;left_pupil_diameter_value;left_position_guide_valid;left_position_guide_x;left_position_guide_y;right_gazeray_valid;right_gazeray_direction_x;right_gazeray_direction_y;right_gazeray_direction_z;right_gazeray_origin_x;right_gazeray_origin_y;right_gazeray_origin_z;right_blinking;right_pupil_diameter_valid;right_pupil_diameter_value;right_position_guide_valid;right_position_guide_x;right_position_guide_y
20220125205855544;0;0;False;0;0;0;0;0;0;False;False;0;False;0;0;False;0;0;0;0;0;0;False;False;0;False;0;0
20220125210650574;1422794431;1422794449;True;-0.03261824;0.009743247;0.9994204;-0.03474309;-0.002145824;-0.03625361;False;True;2.323674;True;0.3641054;0.6292539;True;-0.1335055;0.05480243;0.9895318;0.03245068;-0.001517252;-0.03857183;False;True;2.253041;True;0.5568205;0.625934
20220125210650575;1422794431;1422794449;True;-0.03261824;0.009743247;0.9994204;-0.03474309;-0.002145824;-0.03625361;False;True;2.323674;True;0.3641054;0.6292539;True;-0.1335055;0.05480243;0.9895318;0.03245068;-0.001517252;-0.03857183;False;True;2.253041;True;0.5568205;0.625934
202201252106506;1422827754;1422827772;True;-0.03095607;0.01042633;0.9994664;-0.03474959;-0.002137229;-0.03628701;False;True;2.325724;True;0.3640083;0.6291339;True;-0.1387061;0.05841205;0.9886096;0.03255576;-0.001737188;-0.03767661;False;True;2.279636;True;0.5570547;0.6259292
2022012521065063;1422861077;1422861095;True;-0.03239;0.01042407;0.999421;-0.03475457;-0.002135652;-0.03629087;False;True;2.338337;True;0.3636084;0.6291295;True;-0.1363343;0.05838653;0.988941;0.03255576;-0.001737188;-0.03767661;False;True;2.278579;True;0.5573525;0.6259254
20220125210650656;1422877738;1422877756;True;-0.03179971;0.01041429;0.9994401;-0.03475705;-0.002135652;-0.03629087;False;True;2.338387;True;0.3636084;0.6291295;True;-0.1342474;0.05673564;0.9893224;0.03250056;-0.001592362;-0.03827652;False;True;2.261821;True;0.5575579;0.6259228
20220125210650657;1422877738;1422877756;True;-0.03179971;0.01041429;0.9994401;-0.03475705;-0.002135652;-0.03629087;False;True;2.338387;True;0.3636084;0.6291295;True;-0.1342474;0.05673564;0.9893224;0.03250056;-0.001592362;-0.03827652;False;True;2.261821;True;0.5575579;0.6259228
20220125210650684;1422911062;1422911080;True;-0.02927661;0.00970838;0.9995242;-0.03476163;-0.002135652;-0.03629087;False;True;2.347163;True;0.3638063;0.6292349;True;-0.133008;0.05979771;0.9893095;0.03250056;-0.001592362;-0.03827652;False;True;2.268349;True;0.5577262;0.6255398
20220125210650711;1422944385;1422944403;True;-0.02802238;0.006954396;0.9995831;-0.03477373;-0.002135652;-0.03628701;False;True;2.3533;True;0.3635854;0.629601;True;-0.1318522;0.05698409;0.9896302;0.03250056;-0.001592362;-0.03827652;False;True;2.289931;True;0.5578981;0.6259184
20220125210650713;1422944385;1422944403;True;-0.02802238;0.006954396;0.9995831;-0.03477373;-0.002135652;-0.03628701;False;True;2.3533;True;0.3635854;0.629601;True;-0.1318522;0.05698409;0.9896302;0.03250056;-0.001592362;-0.03827652;False;True;2.289931;True;0.5578981;0.6259184
