current_timestamp;timestamp_system;timestamp_device;left_gazeray_valid;left_gazeray_direction_x;left_gazeray_direction_y;left_gazeray_direction_z;left_gazeray_origin_x;left_gazeray_origin_y;left_gazeray_origin_z;left_blinking;left_pupil_diameter_valid;left_pupil_diameter_value;left_position_guide_valid;left_position_guide_x;left_position_guide_y;right_gazeray_valid;right_gazeray_direction_x;right_gazeray_direction_y;right_gazeray_direction_z;right_gazeray_origin_x;right_gazeray_origin_y;right_gazeray_origin_z;right_blinking;right_pupil_diameter_valid;right_pupil_diameter_value;right_position_guide_valid;right_position_guide_x;right_position_guide_y
20220227180629337;785988003;785988020;True;-0.1164792;-0.1876878;0.9752979;-0.03170252;-0.006333615;-0.04023984;False;True;3.752409;True;0.4475815;0.8600036;True;0.1269363;-0.1849333;0.9745188;0.02555404;-0.004401552;-0.03730636;False;True;4.033418;True;0.3410776;0.7528177
20220227180629368;786004665;786004682;True;-0.06878003;-0.2867957;0.9555196;-0.03155819;-0.006554962;-0.04110708;False;True;3.685606;True;0.4584936;0.902901;True;0.1271524;-0.2802746;0.9514613;0.02537743;-0.005036408;-0.03707598;False;True;4.012781;True;0.3342619;0.7907157
2022022718062937;786004665;786004682;True;-0.06878003;-0.2867957;0.9555196;-0.03155819;-0.006554962;-0.04110708;False;True;3.685606;True;0.4584936;0.902901;True;0.1271524;-0.2802746;0.9514613;0.02537743;-0.005036408;-0.03707598;False;True;4.012781;True;0.3342619;0.7907157
20220227180629392;786037988;786038005;False;0;0;0;-0.03155819;-0.006554962;-0.04110708;True;False;3.685606;False;0.4584936;0.902901;True;0.1041292;-0.3567838;0.9283656;0.02515347;-0.005725407;-0.03687127;False;True;3.844896;True;0.3213297;0.8287888
20220227180629421;786071311;786071328;False;0;0;0;-0.03155819;-0.006554962;-0.04110708;True;False;3.685606;False;0.4584936;0.902901;True;0.102415;-0.3473484;0.9321268;0.02518754;-0.005498882;-0.03769869;False;True;3.863672;True;0.322583;0.8278403
2022022718062945;786104634;786104651;False;0;0;0;-0.03155819;-0.006554962;-0.04110708;True;False;3.685606;False;0.4584936;0.902901;True;0.1028311;-0.3341827;0.9368819;0.02523229;-0.005381517;-0.0372505;False;True;3.885664;True;0.3244849;0.8156633
20220227180629452;786104634;786104651;False;0;0;0;-0.03155819;-0.006554962;-0.04110708;True;False;3.685606;False;0.4584936;0.902901;True;0.1028311;-0.3341827;0.9368819;0.02523229;-0.005381517;-0.0372505;False;True;3.885664;True;0.3244849;0.8156633
20220227180629476;786121295;786121312;False;0;0;0;-0.03155819;-0.006554962;-0.04110708;True;False;3.685606;False;0.4584936;0.902901;True;0.1101702;-0.3351909;0.9356867;0.02523562;-0.005077404;-0.03724703;False;True;3.868367;True;0.3262358;0.8047072
20220227180629506;786154618;786154635;False;0;0;0;-0.03155819;-0.006554962;-0.04110708;True;False;3.685606;False;0.4584936;0.902901;True;0.1099146;-0.3279195;0.9382898;0.02526158;-0.004909695;-0.03749071;False;True;3.909578;True;0.3273181;0.7998277
20220227180629508;786154618;786154635;False;0;0;0;-0.03155819;-0.006554962;-0.04110708;True;False;3.685606;False;0.4584936;0.902901;True;0.1099146;-0.3279195;0.9382898;0.02526158;-0.004909695;-0.03749071;False;True;3.909578;True;0.3273181;0.7998277
20220227180629532;786187941;786187958;False;0;0;0;-0.03155819;-0.006554962;-0.04110708;True;False;3.685606;False;0.4584936;0.902901;True;0.1097233;-0.3469613;0.9314391;0.02529643;-0.004785505;-0.0382125;False;True;3.909049;True;0.3286175;0.8069776
20220227180629561;786204603;786204620;False;0;0;0;-0.03155819;-0.006554962;-0.04110708;True;False;3.685606;False;0.4584936;0.902901;True;0.1138954;-0.3515622;0.9292103;0.02532884;-0.004842896;-0.03802002;False;True;3.836698;True;0.3304121;0.807827
20220227180629588;786237926;786237943;False;0;0;0;-0.03155819;-0.006554962;-0.04110708;True;False;3.685606;False;0.4584936;0.902901;True;0.1197582;-0.3471647;0.9301261;0.0253485;-0.004851137;-0.03796382;False;True;3.881854;True;0.3320919;0.8066669
20220227180629589;786237926;786237943;False;0;0;0;-0.03155819;-0.006554962;-0.04110708;True;False;3.685606;False;0.4584936;0.902901;True;0.1197582;-0.3471647;0.9301261;0.0253485;-0.004851137;-0.03796382;False;True;3.881854;True;0.3320919;0.8066669
20220227180629617;786271249;786271266;False;0;0;0;-0.03155819;-0.006554962;-0.04110708;True;False;3.685606;False;0.4584936;0.902901;True;0.1174247;-0.3526064;0.928375;0.0253485;-0.004851137;-0.03796382;False;True;3.905479;True;0.3316367;0.8077787
20220227180629644;786287910;786287927;False;0;0;0;-0.03155819;-0.006554962;-0.04110708;True;False;3.685606;False;0.4584936;0.902901;True;0.1185721;-0.3493007;0.9294783;0.02534879;-0.004854171;-0.03796391;False;True;3.903143;True;0.3318643;0.8072228
20220227180629646;786287910;786287927;False;0;0;0;-0.03155819;-0.006554962;-0.04110708;True;False;3.685606;False;0.4584936;0.902901;True;0.1185721;-0.3493007;0.9294783;0.02534879;-0.004854171;-0.03796391;False;True;3.903143;True;0.3318643;0.8072228
20220227180629672;786321234;786321251;False;0;0;0;-0.03155819;-0.006554962;-0.04110708;True;False;3.685606;False;0.4584936;0.902901;True;0.120247;-0.3454841;0.9306888;0.02535121;-0.004860089;-0.03795329;False;True;3.905949;True;0.332252;0.8065597
20220227180629701;786337895;786337912;False;0;0;0;-0.03155819;-0.006554962;-0.04110708;True;False;3.685606;False;0.4584936;0.902901;True;0.1312651;-0.3480121;0.9282549;0.02544614;-0.004699177;-0.03850861;False;True;3.950564;True;0.337744;0.8073071
20220227180629729;786371218;786371235;False;0;0;0;-0.03155819;-0.006554962;-0.04110708;True;False;3.685606;False;0.4584936;0.902901;True;0.1338595;-0.3465498;0.9284315;0.02554676;-0.004831025;-0.0378992;False;True;3.920106;True;0.341434;0.8050655
20220227180629731;786371218;786371235;False;0;0;0;-0.03155819;-0.006554962;-0.04110708;True;False;3.685606;False;0.4584936;0.902901;True;0.1338595;-0.3465498;0.9284315;0.02554676;-0.004831025;-0.0378992;False;True;3.920106;True;0.341434;0.8050655
20220227180629755;786404541;786404558;False;0;0;0;-0.03155819;-0.006554962;-0.04110708;True;False;3.685606;False;0.4584936;0.902901;True;0.1449662;-0.3437029;0.9278218;0.02560746;-0.004552905;-0.03865556;False;True;3.839519;True;0.34609;0.8025709
20220227180629785;786437864;786437881;False;0;0;0;-0.03155819;-0.006554962;-0.04110708;True;False;3.685606;False;0.4584936;0.902901;True;0.1462082;-0.3400266;0.9289807;0.02562487;-0.004545912;-0.0386747;False;True;3.890746;True;0.3469128;0.8018141
20220227180629787;786437864;786437881;False;0;0;0;-0.03155819;-0.006554962;-0.04110708;True;False;3.685606;False;0.4584936;0.902901;True;0.1462082;-0.3400266;0.9289807;0.02562487;-0.004545912;-0.0386747;False;True;3.890746;True;0.3469128;0.8018141
