current_timestamp;timestamp_system;timestamp_device;left_gazeray_valid;left_gazeray_direction_x;left_gazeray_direction_y;left_gazeray_direction_z;left_gazeray_origin_x;left_gazeray_origin_y;left_gazeray_origin_z;left_blinking;left_pupil_diameter_valid;left_pupil_diameter_value;left_position_guide_valid;left_position_guide_x;left_position_guide_y;right_gazeray_valid;right_gazeray_direction_x;right_gazeray_direction_y;right_gazeray_direction_z;right_gazeray_origin_x;right_gazeray_origin_y;right_gazeray_origin_z;right_blinking;right_pupil_diameter_valid;right_pupil_diameter_value;right_position_guide_valid;right_position_guide_x;right_position_guide_y
20220205210754763;2533518855;2533518869;True;0.01047691;0.2153367;0.9764838;-0.03251776;-0.007516417;-0.02173947;False;True;4.435664;True;0.4672854;0.7074075;True;0.04772698;0.2497107;0.9671437;0.03544091;-0.009988254;-0.02192033;False;True;4.474642;True;0.6243204;0.7701616
20220205210754768;2533518855;2533518869;True;0.01047691;0.2153367;0.9764838;-0.03251776;-0.007516417;-0.02173947;False;True;4.435664;True;0.4672854;0.7074075;True;0.04772698;0.2497107;0.9671437;0.03544091;-0.009988254;-0.02192033;False;True;4.474642;True;0.6243204;0.7701616
20220205210754797;2533552178;2533552192;True;0.009846142;0.2151247;0.9765369;-0.03251378;-0.007515722;-0.02174289;False;True;4.400703;True;0.4673147;0.7073885;True;0.04733018;0.2492139;0.9672913;0.03543792;-0.009988254;-0.02192033;False;True;4.434581;True;0.6241586;0.770167
20220205210754818;2533585501;2533585515;True;0.009500604;0.22177;0.9750527;-0.03251231;-0.00751493;-0.02176196;False;True;4.401198;True;0.4672909;0.7064717;True;0.04917715;0.2475327;0.9676307;0.0354112;-0.00993526;-0.02196896;False;True;4.415771;True;0.6237031;0.7689853
20220205210754847;2533602162;2533602176;True;0.009572035;0.2235802;0.9746385;-0.03251183;-0.007513802;-0.02176612;False;True;4.401344;True;0.4673121;0.7061919;True;0.04678161;0.2484326;0.9675189;0.03540725;-0.009930534;-0.02199791;False;True;4.415136;True;0.6232769;0.7687892
20220205210754854;2533602162;2533602176;True;0.009572035;0.2235802;0.9746385;-0.03251183;-0.007513802;-0.02176612;False;True;4.401344;True;0.4673121;0.7061919;True;0.04678161;0.2484326;0.9675189;0.03540725;-0.009930534;-0.02199791;False;True;4.415136;True;0.6232769;0.7687892
20220205210754876;2533635485;2533635499;True;0.0117736;0.2287848;0.973406;-0.03251231;-0.007484498;-0.02177696;False;True;4.384274;True;0.467609;0.7046242;True;0.03631245;0.2451166;0.9688134;0.03535177;-0.009633683;-0.02282011;False;True;4.375059;True;0.6211935;0.762925
20220205210754904;2533668809;2533668823;True;0.01194542;0.2242817;0.9744512;-0.03251357;-0.007457438;-0.02177696;False;True;4.377435;True;0.4676036;0.704481;True;0.03540406;0.2529767;0.9668244;0.03534693;-0.009633046;-0.02282558;False;True;4.366959;True;0.6209363;0.7617779
20220205210754906;2533668809;2533668823;True;0.01194542;0.2242817;0.9744512;-0.03251357;-0.007457438;-0.02177696;False;True;4.377435;True;0.4676036;0.704481;True;0.03540406;0.2529767;0.9668244;0.03534693;-0.009633046;-0.02282558;False;True;4.366959;True;0.6209363;0.7617779
20220205210754932;2533702131;2533702145;True;0.01193187;0.2246592;0.9743643;-0.03251315;-0.007457166;-0.0217791;False;True;4.364622;True;0.4676154;0.7044106;True;0.0328837;0.2561726;0.9660716;0.03534585;-0.009633046;-0.02283756;False;True;4.366697;True;0.6205562;0.7613474
